Time,WHP [psi],FLP [psi],I_MOTOR,V_MOTOR,MOT_FREQ,Pi [psi],Pd [psi],Ti [Deg F],Tm [Deg F],VIBRATION,WHP [psi] anomaly,FLP [psi] anomaly,I_MOTOR anomaly,V_MOTOR anomaly,MOT_FREQ anomaly,Pi [psi] anomaly,Pd [psi] anomaly,Ti [Deg F] anomaly,Tm [Deg F] anomaly,VIBRATION anomaly,PCA1,PCA2,Anomoly
2021-02-21 04:28:00,201.9199981689453,189.72999572753903,71.2699966430664,3394.050048828125,50.02000045776367,1527.300048828125,4010.320068359375,182.5,203.259994506836,0.1299999952316284,1,1,1,1,1,1,1,1,1,1,-0.07184953865131015,0.010984951213907924,1
2021-02-21 04:38:00,201.67999267578125,189.8800048828125,71.4800033569336,3393.199951171875,50.0099983215332,1527.31005859375,4010.679931640625,182.509994506836,203.1699981689453,0.1299999952316284,1,1,1,1,1,1,1,1,1,1,-0.1366664135568375,-0.16964257075579653,1
2021-02-21 04:48:00,201.17999267578125,190.259994506836,71.41000366210938,3394.89990234375,50.0,1527.6300048828125,4010.7900390625,182.509994506836,202.9900054931641,0.1400000005960464,1,1,1,1,1,1,1,1,1,1,-0.08783908512674511,-0.12066232795554713,1
2021-02-21 04:58:00,201.19000244140625,190.47999572753903,71.56999969482422,3395.75,49.97999954223633,1527.699951171875,4010.530029296875,182.5200042724609,203.08999633789065,0.1299999952316284,1,1,-1,1,1,1,1,-1,1,1,-0.15072931412356047,-0.25314335891070383,1
2021-02-21 05:08:00,201.1699981689453,190.259994506836,71.08999633789062,3393.199951171875,50.0,1527.5799560546875,4010.7900390625,182.5,203.19000244140625,0.1299999952316284,1,1,1,1,1,1,1,1,1,1,0.006975215493043585,0.1565635416663983,1
2021-02-21 05:18:00,201.0,190.33999633789065,71.48999786376953,3393.199951171875,50.040000915527344,1527.4200439453125,4011.260009765625,182.4900054931641,203.0399932861328,0.1299999952316284,1,1,1,1,-1,1,1,1,1,1,-0.14218850711132708,-0.17662485670113245,1
2021-02-21 05:28:00,200.9100036621093,190.5200042724609,71.36000061035156,3394.89990234375,50.0,1527.4599609375,4011.070068359375,182.4900054931641,203.13999938964844,0.1400000005960464,1,1,1,1,1,1,1,1,1,1,-0.08503685912094494,-0.07215670812290485,1
2021-02-21 05:38:00,200.9600067138672,190.38999938964844,71.36000061035156,3396.60009765625,50.0,1527.7099609375,4010.3798828125,182.4900054931641,203.1000061035156,0.1400000005960464,1,1,1,1,1,1,1,1,1,1,-0.07952088316766234,-0.07498961043341223,1
2021-02-21 05:48:00,201.4100036621093,190.2400054931641,71.18000030517578,3394.89990234375,50.0099983215332,1527.5400390625,4010.739990234375,182.4900054931641,203.1999969482422,0.1400000005960464,1,1,1,1,1,1,1,1,1,1,-0.030656549848368544,0.0831584506827221,1
2021-02-21 05:58:00,201.72999572753903,190.13999938964844,71.3499984741211,3394.050048828125,49.97999954223633,1527.77001953125,4010.659912109375,182.5,203.1699981689453,0.1400000005960464,1,1,1,1,1,1,1,1,1,1,-0.07871428211438562,-0.06531638051192762,1
2021-02-21 06:08:00,201.3099975585937,189.69000244140625,71.19999694824219,3397.449951171875,49.9900016784668,1527.4000244140625,4010.31005859375,182.5,203.0599975585937,0.1400000005960464,1,1,1,1,1,1,1,1,1,1,-0.004952953281904,0.052221788439101205,1
2021-02-21 06:18:00,200.8000030517578,189.8300018310547,71.16999816894531,3393.199951171875,50.0099983215332,1527.530029296875,4010.449951171875,182.509994506836,203.0,0.1299999952316284,1,1,1,1,1,1,1,1,1,1,-0.0013146412111070087,0.08064992354038208,1
2021-02-21 06:28:00,200.58999633789065,189.9199981689453,71.37000274658203,3393.199951171875,50.0,1527.3499755859375,4010.550048828125,182.5,203.25,0.1299999952316284,1,1,1,1,1,1,1,1,1,1,-0.09935696696865072,-0.07648617812779195,1
